"Начинаем дневные новости на Дожде! Павел Лобков расскажет о главных событиях к этому часу, переходите по ссылке: ",2020-12-01T14:59:58
"Роспотребнадзор закрыл Ледовый дворец в Петербурге. На прошлой неделе там прошли два концерта Басты, на которых собрались 13 тысяч человек  ",2020-12-01T15:11:01
"СК расследует дело о геноциде против нацистов, которые совершали массовые убийства граждан в Сталинграде в 1942-1943 годах. И начал вызывать на допросы пенсионеров, которые могли быть свидетелями преступлений  ",2020-12-01T15:26:01
"В 17 российских регионах осталось меньше 5% свободных коек в коронавирусных госпиталях, самая тяжелая ситуация в Калининградской области и Санкт-Петербурге  — об этом рассказал глава Минздрава Михаил Мурашко  ",2020-12-01T15:40:38
Ювелиры из Санкт-Петербурга решили сделать на память о 2020 году что-то символическое. Получился скромный респиратор: всего 3750 бриллиантов на белом золоте (и его даже купили)   ,2020-12-01T15:57:23
СК отрицает проверку высказываний Алексея Навального на экстремизм  ,2020-12-01T16:09:28
"В немецком Трире водитель въехал в пешеходную зону, несколько человек пострадали  ",2020-12-01T16:28:47
"Пентагон заподозрил ОАЭ в финансировании ЧВК «Вагнер» в Ливии, которая сражается на стороне Ливийской национальной армии  ",2020-12-01T16:37:52
Полиция города сообщила о двух погибших в результате наезда,2020-12-01T16:38:52
486 миллионов долларов — на столько выросло общее состояние богатейших россиян в кризисном 2020 году  ,2020-12-01T17:22:56
"Следователь из Махачкалы требовал от москвича, чью машину украли и перегнали в Дагестан, 30 тысяч рублей «в виде благодарности». Забавно? Дальше еще лучше. После того, как пострадавший перевел следователю-вымогателю не 30, а 17 тысяч, он отдал автомобиль — правда, не владельцу, а подозреваемому в угоне  ",2020-12-01T17:35:09
"Можете нас поздравить: подкаст «Психология на Дожде» попал в российский топ Apple Podcast.   Кстати, послушать его можно на многих платформах — полный список здесь",2020-12-01T18:06:36
"Время обсудить личные границы! Если сейчас люди в основном достают веганов вопросами, почему они не едят мясо, то на Руси все было страшнее: приходя в дом к мужу, молодая жена в порядке вещей могла стать предметом домогательств старших мужчин в семье. А дальше чё?   ",2020-12-01T18:29:01
"Сегодня в 22:00 новый выпуск программы Hard Day’s Night с Леонидом Печатниковым, Заслуженным врачом России и экс-заммэра Москвы. Не пропустите!",2020-12-01T18:43:01
"Мы, конечно, ставили на Роберта Б. Уайди   ",2020-12-01T18:59:02
"СК возбудил дело против руководства дома-интерната под Пензой. Его воспитанники под Пензой записывали видео, где пожаловались на унижение и насилие  ",2020-12-01T19:15:14
"Сегодня Лачинский район, через который проходит коридор безопасности между Арменией и Карабахом, перешел Азербайджану. Ильхам Алиев предложил построить в ближайшие три года новый.  В чем суть его заявлений и как их можно трактовать? Разбираемся с сотрудником Института востоковедения РАН   ",2020-12-01T19:29:04
"В 20:00 включайте новости на Дожде. Павел Лобков расскажет о насильственных призывах в российскую армию, этапировании Павле Ребровского, наезде водителя на пешеходов в Трире и многом другом: ",2020-12-01T20:01:13
Аренда элитного жилья в Москве подешевела на 10-15% из-за пандемии  ,2020-12-01T20:09:55
"Вакцину от ВИЧ центра «Вектор» не могут испытать из-за недостатка финансирования.   «Самое дорогостоящее — не создать, а испытать»  ",2020-12-01T20:25:42
"Машина с российскими дипломатами подорвалась на самодельном взрывном устройстве в Кабуле, столице Афганистана. МИД назвал произошедшее террористической атакой  ",2020-12-01T20:53:08
Китай доставит на Землю лунный грунт впервые за 44 года  ,2020-12-01T21:18:42
"«Я — трансперсона, мои местоимения — он/они, а меня зовут Эллиот. Я счастлив, что пишу это. Счастлив быть здесь. Оказаться в этом моменте в моей жизни»  Актер Эллиот Пейдж, раньше известный под именем Эллен, объявил о трансгендерном переходе  Фото: Reuters  ",2020-12-01T21:52:59
"2020 год выдался сложным — много страшных событий и плохих новостей. И в этих тяжелых буднях иногда сложно вспомнить о каких-то хороших вещах. А ведь они были!  В рубрике «Предновогодний календарь» мы каждый день будем вспоминать об одной хорошей и доброй новости, про которую писал в этом году Дождь  Сегодня первое декабря — и ровно два месяца назад губернатор Камчатского края решил создать «Министерство счастья»   Оставайтесь с нами и берегите себя!  Ваш оптимистичный канал",2020-12-01T22:30:12
"Москвич перерезал себе вены, протестуя против насильственного призыва в армию, — уже после того, как его привезли на сборный пункт. Военкомат отказал ему в альтернативной службе.  В эфире Дождя он сам рассказал об обстоятельствах случившегося   ",2020-12-01T23:25:02
Почему биткоин вырос? От чего вообще зависит его курс? Что цена биткоина сейчас говорит о мировой экономике?  Разбираемся с основательницей телеграм-канала «Все о блокчейн» Ани Асланян   ,2020-12-01T23:50:02
Массовую вакцинацию от COVID планируют начать после Нового года. Об этом в эфире Дождя рассказал советник мэра Москвы Леонид Печатников  ,2020-12-02T00:24:14
"Полиция Брюсселя разогнала закрытую секс-вечеринку дипломатов и политиков.  Когда в бар ворвались полицейские, один из участников вечеринки попытался бежать через окно по водосточной трубе. Его задержали, тогда он заявил о своей депутатской неприкосновенности и пригрозил вмешательством МИДа  ",2020-12-02T08:15:57
"«Человек уже этапирован. Как вы его будете воспринимать? Как человека, которого можно оправдать, или как человека, который вот-вот начнет отбывать где-то наказание?»  Павла Ребровского, фигуранта дела «Нового величия», этапировали в неизвестном направлении до вступления приговора в силу. Как это скажется на его дальнейшей судьбе — неясно.  Обсуждаем эту печальную, но не новую для российской судебной системы практику с адвокатом Павла Марией Эйсмонт  ",2020-12-02T09:01:42
"В России сократился оборот наличных, который до этого непрерывно рос на протяжении девяти месяцев   ",2020-12-02T09:15:45
Сберовские «Иммунотехнологии» могут стать единым поставщиком вакцин от коронавируса. Минздрав уже разработал проект соответствующего поручения правительства   ,2020-12-02T09:32:02
За несколько месяцев слуга Елизаветы II наворовал из Букингемского дворца вещей на несколько сотен тысяч фунтов стерлингов   ,2020-12-02T09:41:03
"Срочник Шамсутдинов, расстрелявший сослуживцев в Забайкалье, не стал извиняться перед вдовой убитого им офицера. По словам обвиняемого, тот над ним издевался   ",2020-12-02T09:51:03
"Глава Счетной палаты Алексей Кудрин заразился коронавирусом.  «Зацепило и меня: положительный тест на Ковид. Пока проходит сносно, самоизолируюсь и лечусь. Берегите себя!»  ",2020-12-02T10:02:10
"«Говорили, предпосылок СПИДа в СССР быть не может, потому что у нас нет социальных для этого основ»  Алексей Коростелев вспоминает, как советская пропаганда освещала эпидемию ВИЧ в восьмидесятые, и рассказывает, к каким из ее аргументов в России прибегают до сих пор  ",2020-12-02T10:15:08
Трамп планирует новую президентскую кампанию. Объявить о своем выдвижении он хочет в день инаугурации Байдена  ,2020-12-02T10:22:39
Великобритания первой в мире одобрила массовую вакцинацию препаратом Pfizer. Она может начаться уже 7 декабря  ,2020-12-02T10:26:53
❗️589 человек умерли в России за сутки от коронавируса. Это новый максимум.  Выявлено 25 345 новых случая заражения  ,2020-12-02T10:44:23
"«Я себя не чувствую в безопасности, пока не приду домой»  После выхода репортажа Марфы Смирновой о сбежавших из религиозных семей дагестанках его герои жалуются на угрозы и преследования. Мы узнали, как они переносят реакцию общественности  ",2020-12-02T10:59:01
"Первый человек высадится на Марс уже через шесть лет, при благоприятных условиях — даже через четыре года. Так считает Илон Маск  ",2020-12-02T11:30:59
"Немецкие и японские ученые модерируют эволюцию. Им удалось увеличить мозг эмбрионов обезьянок-игрунок и развить его извилины с помощью введения человеческого гена.  Как этот эксперимент может поменять взгляд на теорию эволюции, рассказывает завкафедрой биологической эволюции МГУ   ",2020-12-02T11:59:03
К загадочному монолиту в Юте добавился новый — на этот раз в Румынии. Что о нем известно и может ли это быть арт-объектом?   Разбираемся в истории   ,2020-12-02T12:31:04
"Азербайджан будет отмечать День Победы 10 ноября, в день подписания трехстороннего соглашения по Карабаху. О новом государственном празднике заявил Алиев  ",2020-12-02T12:39:10
Актер Борис Плотников скончался от коронавируса. Ему был 71 год  Фото: кадр из фильма «Собачье сердце»  ,2020-12-02T12:52:31
"Ношение масок и перчаток в магазинах не нарушает закон о защите прав потребителей, считает Верховный суд. Оно соответствует другому закону — о санитарно-эпидемиологическом благополучии населения  ",2020-12-02T13:24:26
"«Ездим в гости в Алушту, там моемся раз в неделю»  Водохранилища и пресные водоемы в Крыму в 2020 году обмелели из-за засушливого климата. С материка воду в регион не поставляют — раньше она шла из Украины по Северо-Крымскому каналу.  Как жители Крыма справляются с засухой и недостатком воды и почему за шесть лет проблему водоснабжения там так и не решили, рассказывает Валерия Ратникова  ",2020-12-02T13:29:00
Британский суд заморозил активы казахстанского миллиардера Булата Утемуратова из-за дела о незаконном выводе и отмывании денег. Он владеет долей отеля Ritz-Carlton в Москве и франшизой Burger King в Казахстане  ,2020-12-02T13:46:48
"Протесты в Беларуси не заканчиваются, хотя тех, кто на них выходит, бьют, арестовывают и даже убивают. Маша Борзунова два месяца освещала события в соседней стране из Минска, а вернувшись в Москву решила продолжить рассказывать о том, что  происходит с белорусами и Беларусью.   Из ее первого дайджеста вы узнаете, как протестующие изматывают охотящихся за ними силовиков, какой алкоголь и в каких количествах пресс-секретарь Лукашенко Наталья Эйсмонт предпочитает держать под рукой во время омоновских рейдов по белорусской столице, а также сможете прослушать (да-да именно прослушать) письмо Марии Колесниковой из СИЗО.   Жмите на ссылку за Машу и нашу свободу!   ",2020-12-02T14:01:05
Председателю комитета по культуре Санкт-Петербурга объявлен выговор из-за несоблюдения мер против коронавируса на концертах Басты  ,2020-12-02T14:26:31
"Сеть «Алые паруса» закроет все магазины, некоторые из помещений займет «Перекресток»  ",2020-12-02T14:44:01
Минюст США расследует коррупционную схему вокруг администрации Трампа. Речь идет о взятках за получение президентского помилования  ,2020-12-02T14:53:09
"В дневном эфире Дождя Алексей Коростелев расскажет о главных событиях к этому часу. Великобритания готовится к массовой вакцинации, в Хабаровске снова задержания, в Волгограде очевидцев Сталинградской битвы допрашивают о нацистских преступлениях. Подключайтесь: ",2020-12-02T14:58:03
"«Из всего многообразия блюд, представленных в меню, полицейский выбирал хинкали и нехитрый салат из огурцов»  Бывший глава ОВД в Новосибирске брал у владельцев кафе взятки в виде хинкали. Ему дали условный срок  ",2020-12-02T15:13:29
В Горно-Алтайске неизвестный угрожает взорвать банк и требует 300 тысяч рублей  ,2020-12-02T15:21:30
"Мужчину, угрожавшего взорвать банк, задержали, сообщает РИА Новости",2020-12-02T15:33:38
Самой популярной книгой на OZON за десять лет стала «Хочу и буду» психолога Михаила Лабковского   ,2020-12-02T15:45:02
Суровый якутский Дед Мороз принесет праздник любой ценой  ,2020-12-02T15:49:00
Журналиста «Эха Москвы» в Пскове вызвали в центр «Э» из-за колонки «Популисты и иждивенцы у власти». В ней он раскритиковал депутата Госдумы от Псковской области Александра Васильева  ,2020-12-02T16:15:00
"Число безработных в России увеличилось из-за более высоких пособий, считает проректор ВШЭ  ",2020-12-02T16:24:59
Смотрите программу «Политика. Прямая линия» сегодня в 17:00 на Дожде! В гостях политолог и публицист Федор Крашенинников,2020-12-02T16:32:33
Умерла актриса и режиссер Нина Иванова. Ей было 86 лет  Фото: кадр из фильма «Весна на Заречной улице»  ,2020-12-02T16:36:45
"❗️ В Петербурге закроют кафе и рестораны с 30 декабря по 3 января. На новогодние праздники в городе также не будут работать музеи, театры, океанариумы и зоопарк  ",2020-12-02T16:53:13
❗️ В России скоро начнется массовая вакцинация от коронавируса. Путин поручил создать условия для этого уже к концу следующей недели  ,2020-12-02T16:59:16
"ВОЗ опубликовала новое руководство по использованию масок. Их рекомендовано носить и на улице, если соблюдать социальную дистанцию невозможно  ",2020-12-02T17:23:45
"Блогера Reeflay задержали после стрима с мертвой подругой. Предположительно, девушка умерла от переохлаждения после того, как несколько часов провела на улице почти без одежды — возможно, выгнал из дома ее сам блогер  ",2020-12-02T17:53:06
Собянин снова продлил дистанционку для школьников с 6 по 11 класс. До нового года они в школы уже не вернутся  ,2020-12-02T18:08:06
Мемуары наемника ЧВК «Вагнер» все же не издадут — автор сам отозвал тираж  ,2020-12-02T18:19:01
"Чубайс, видимо, уйдет с поста главы «Роснано»: Путин предложил эту должность Сергею Куликову  ",2020-12-02T18:24:31
"«Если ты хочешь быть в хорошей форме, ты как артист обязан работать в театре»  В гостях у Натальи Синдеевой — звезда «Содержанок» Александра Ребенок. Поговорили о зависимости между театром и кино, о Достоевском и Богомолове, о том, как совмещать материнство и успешную карьеру, и о благотворительном фонде Ребенок «Жизнь как чудо»  ",2020-12-02T19:02:01
"Путин поручил уже в ближайшие недели начать массовую вакцинацию россиян от коронавируса. Россия может стать второй страной после Великобритании, где население начнет массово получать вакцину. Что останавливало российские власти раньше? И зачем Британия торопится с регистрацией вакцины? Объясняет врач-иммунолог Николай Крючков  ",2020-12-02T19:24:01
"«Из окна моего дома ничего не видать»  С 22 ноября в Кемеровской области действует режим «черного неба» — его продлевали уже четырежды. Содержание вредных веществ в воздухе повышено. Из-за этого на улице стоит неприятный запах, облака становятся темными, в воздухе висит смог.  Собрали главное о ситуации  ",2020-12-02T19:40:59
"Марию Алехину задержали за акцию «Осторожно, хрупкое!»  ",2020-12-02T19:52:40
Включайте вечерний выпуск новостей на Дожде! О главных событиях к этому часу расскажет Алексей Коростелев: ,2020-12-02T20:00:14
"«Один из последних своих на постсоветском пространстве»  Почему Кремль так держится за Лукашенко? Что скрывается за невмешательством России в дела Беларуси? Почему Путин не хочет менять позицию, несмотря на риски?   В своей колонке Екатерина Котрикадзе пробует найти ответы на эти и другие вопросы  ",2020-12-02T20:19:58
Месси надел на матч футболку в память о Марадоне — и получил за это желтую карточку и 600 евро штрафа  ,2020-12-02T20:35:12
"Марихуану исключили из списка самых опасных наркотиков Конвенции ООН 1961 года. Россия на голосовании выступала против, Украина единственная воздержалась  ",2020-12-02T20:46:01
"В Новосибирске не госпитализировали мужчину, больного туберкулезом и коронавирусом — в профильном госпитале не оказалось мест, так что его просто отправили домой. В правительстве заявили, что сотрудники туберкулезных больниц просто «не согласовали свои действия» при переводе пациента  ",2020-12-02T20:57:01
"В СК заверили, что допросы пенсионеров по делу о преступлениях нацистов в Сталинграде будут проводиться в комфортной обстановке и «с соблюдением всех необходимых санитарно-эпидемиологических норм»  ",2020-12-02T21:22:40
Продолжаем вспоминать хорошие события 2020 года вместе с нашим «Предновогодним календарем»!  Этим летом в Башкирии протестовали против разработки шихана Куштау — на горе хотели добывать соду. И протест увенчался успехом! Ровно три месяца назад Куштау признали особо охраняемой природной территорией   А вчерашнюю страничку календаря можно увидеть здесь,2020-12-02T22:00:17
"Смотрите в 22:30 специальный выпуск программы «Би Коз»!  Михаил Козырев и музыкальный критик Артемий Троицкий собрали главные песни белорусского протеста 2020. Мы покажем самые важные музыкальные клипы сопротивления и поговорим с их авторами.   Специальные гости программы: Лявон Вольский, группа Nizkiz и оперный певец Илья Сильчуков  Подключайтесь к эфиру: ",2020-12-02T22:20:11
"Путин, кажется, уволил Чубайса — как минимум публично предложил его место во главе «Роснано» другому человеку. Анатолий Чубайс — не только герой народной ненависти и анекдотов, но и политический долгожитель. Так почему его увольняют именно теперь?   В эфире Дождя вспомнили, чем в России запомнился Чубайс, и обсудили все хорошее (и плохое), что он сделал за свою политическую карьеру  ",2020-12-02T22:33:01
"«Что касается бездымного пороха: Менделеев не мог стащить у американцев того, чего у них не было»  Директор СВР Сергей Нарышкин в недавнем интервью записал в русские разведчики сразу нескольких исторических персон, в том числе химика Дмитрия Менделеева.   Это не первый раз, когда Менделеева называют разведчиком, но эту легенду уже опровергали. Разбираем миф по фактам вместе с бывшим директором музея-архива Д. И. Менделеева СПбГУ Игорем Дмитриевым  ",2020-12-02T22:52:41
В России скоро начнут массовую вакцинацию от коронавируса — это сегодня поручил сделать Путин. Но когда именно? О чего это зависит? Какой вакциной? Кого в первую очередь? И как вообще это будет происходить?  Задали эти вопросы эпидемиологу Василию Власову  ,2020-12-02T23:17:42
Алиев учредил в Азербайджане новый государственный праздник — «День победы». Его будут отмечать 10 ноября в честь подписания мирного соглашения по Карабаху. А 27 сентября — дата возобновления военных действий — станет «Днем памяти». О настроениях в Баку рассказывает с места событий корреспондент Дождя Владимир Роменский  ,2020-12-02T23:48:39
"Следователь по особо важным делам из Новой Москвы заплатил двоим уроженцам Дагестана 50 тысяч рублей, чтобы они подожгли его отдел СК. Таким образом он хотел добиться увольнения начальника, с которым у него был конфликт  ",2020-12-03T00:05:24
"Арт-группа «Явь» создала новый «сказочный» стрит-арт — это вторая часть триптиха о взаимоотношениях России и Беларуси. О значении этой работы, творческих планах и происхождении стиля Дождь поговорил с лидером арт-группы Анастасией Владычкиной  Фото: Арт-группа Явь  ",2020-12-03T08:01:01
Бывший президент Франции Валери Жискар д'Эстен умер в возрасте 94 лет. Причиной смерти стал коронавирус   ,2020-12-03T08:34:47
"«Интересы Нарышкина и Путина совпадают в том, чтобы возродить мифологию российской разведки, российских силовиков. Необходимо создать образ нового Штирлица — прежний немножко потускнел»  Сергей Нарышкин резко начал наращивать медийную публичность: сначала комментарии по делу Навального, теперь — интервью с попыткой записать в разведчики князя Вяземского, Пржевальского и Менделеева. Но зачем? Объясняет политолог Дмитрий Орешкин  ",2020-12-03T08:58:01
"В Москве задержали участницу Pussy Riot Риту Флорес. Из больницы, куда ее доставили на «скорой», девушку забрали в отделение  ",2020-12-03T09:20:11
"В Москве произошел пожар в здании онкологического центра, который находится на реконструкции. Двое рабочих погибли  ",2020-12-03T09:30:47
Реальные доходы россиян восстановятся только к концу 2022 года  ,2020-12-03T09:34:40
"Что нужно, чтобы лишить мундепа мандата? В Санкт-Петербурге выбрали придирки к налоговым декларациям: уже трое независимых муниципальных депутатов лишились мандатов, над несколькими нависла такая угроза.   Депутаты уверены, что это из-за их политической позиции, но сдаваться не намерены. Подробнее — в материале Василия Полонского  ",2020-12-03T09:55:08
"Водитель, которого избили футболисты Мамаев и Кокорин в 2018 году, потребовал от них миллион рублей за моральный ущерб  ",2020-12-03T10:15:40
"«Эксмо», АСТ, «Альпина паблишер» и другие крупные российские издательства пожаловались в ФАС на «Яндекс» и  из-за пиратского контента  ",2020-12-03T10:54:29
"«Папа, ты, самое главное, не волнуйся»  Для многих Мария Колесникова известна как один из лидеров белорусской оппозиции. Для Александра Колесникова она — прежде всего любимая и любящая дочь, которую он поддержал в решении пойти в политику и которая поддерживает его сейчас, находясь вот уже три месяца в СИЗО.  Маша Борзунова поговорила с ним о принятии выбора дочери, о ее и его оптимизме, о письмах из изолятора и о том, как Колесникова стала важной фигурой в политической жизни Беларуси  ",2020-12-03T10:59:39
❗️28 145 новых случаев заражения COVID зафиксировали в России за сутки. Это новый максимум  ,2020-12-03T11:05:19
"Следователя, которого обвиняют в организации поджога своего отдела в 2017 году, отправили под домашний арест  ",2020-12-03T11:13:02
Большая часть россиян поддерживает отмену новогодних празднований в некоторых регионах из-за пандемии  ,2020-12-03T12:00:36
"«Убрать действительность, связанную с лишением свободы, от наших людей, из наших городов»  Министр юстиции предложил вынести учреждения ФСИН за пределы городов  ",2020-12-03T12:10:42
"В Общественной палате активно обсуждают вопрос суррогатного материнства в России — прежде всего, его регламентирования. Уже подготовлен проект резолюции, который запрещает иностранным гражданам и одиноким россиянам участвовать в программах суррогатного материнства.  В эфире Дождя автор этого проекта и мать ребенка, рожденного от суррогатной матери, спорят о его перспективах   ",2020-12-03T12:45:02
Оперштаб объяснил неравномерную динамику прироста заболевших COVID в течение недели. Она связана с работой лабораторий и поведением самих граждан  ,2020-12-03T12:56:02
"«Мы очень любим гостей, очень любим туристов, но, извините, не в этом году»  Вице-губернатор Санкт-Петербурга попросил туристов не приезжать на Новый год из-за коронавируса  ",2020-12-03T13:12:39
"Запись на вакцинацию в Москве начнется 4 декабря, прививочные пункты заработают уже 5 декабря. Привиться смогут пока что не все   ",2020-12-03T13:28:02
"«Продолжая помогать одним, я бы навредил другим. А вредить я как не хотел, так и не хочу»  Основатель PandaDoc Микита Микадо больше не будет помогать уволившимся силовикам в Беларуси. Это связано с уголовными делами, заведенными на сотрудников его компании  ",2020-12-03T13:47:03
Замглавы комитета по соцзащите Ленобласти закупила 500 билетов в Мариинский театр для постояльцев дома-интерната для престарелых и инвалидов. На постановку пошли другие люди   ,2020-12-03T14:34:01
" лишили статуса СМИ после четырех предупреждений от Мининформа. В материалах издания содержалась недостоверная информация, которая наносит вред государственным интересам, — постановил суд  ",2020-12-03T14:34:14
"Отставка Чубайса, вакцинация москвичей, ослабление карантина в Чехии. Подключайтесь к эфиру Дождя — Екатерина Котрикадзе расскажет о главных новостях к этому часу: ",2020-12-03T15:01:22
Майя Санду и ее сторонники вышли на митинг против инициативы депутатов-социалистов в Кишиневе   ,2020-12-03T15:08:33
Минюст хочет распространить закон об иноагентах и на коммерческие организации. Сейчас он распространяется только на НКО  ,2020-12-03T15:19:45
"В своей колонке главред «Эха Москвы в Пскове» Константин Калиниченко обличил местного депутата Александра Васильева. Тот, например, предлагал изобрести грибоискатель и штрафовать за грязные носки в транспорте. На колонку Васильев пожаловался, и журналиста вызвали в центр «Э».  Обсудили ситуацию с автором колонки   ",2020-12-03T15:21:02
Под Воронежем произошел взрыв на трикотажной фабрике. Пять человек пострадали  ,2020-12-03T15:22:02
Вот такие световые столбы раскинулись в небе над Тюменью   ,2020-12-03T16:21:59
2783 азербайджанских военнослужащих погибли во время войны в Нагорном Карабахе. Азербайджан назвал число погибших впервые  ,2020-12-03T16:28:23
"Правительство предлагает блокировать интернет-ресурсы за ложные сообщения о терактах. Эта инициатива — дополнение к внесенному ранее законопроекту о блокировке материалов, которые оправдывают экстремизм и терроризм  ",2020-12-03T16:43:02
"«Роль Чубайса в общественной жизни не определяется той должностью, которую он занимает»   Анатолий Чубайс подтвердил свой уход из «Роснано». Символична ли эта отставка и чего он за свою политическую и управленческую карьеру добился для России, рассказал политолог Леонид Гозман — в 90-х он был советником Чубайса-первого зампреда Правительства  ",2020-12-03T16:58:01
"Активист, устроивший акцию в образе Христа, оспорит свое отчисление из РУДН в суде   ",2020-12-03T17:15:40
Первым «Ребенком года» по версии Time стала 15-летняя исследовательница в сфере высоких технологий Гатанджали Рао. На создание номинации журнал вдохновила Грета Тунберг — в 2019 году она стала первым «Человеком года» моложе 25 лет  ,2020-12-03T17:29:40
"В Петербурге на новогодние праздники закрывают кафе, а в Чехии наоборот — открывают. Власти решили слегка ослабить карантин на период рождественских гуляний: теперь по воскресеньям заработают магазины, а еще можно будет сходить в паб (в масках и с соблюдением социальной дистанции).   Насколько такая тактика выигрышна? И не спровоцирует ли Чехия скачок заболеваемости коронавирусом? Обсуждаем с научным сотрудником Карлова университета Александром Морозовым  ",2020-12-03T17:41:01
"Участницу Pussy Riot Риту Флорес арестовали на 20 суток. Она принимала участие в акции «Осторожно, хрупкое!» вместе с Марией Алехиной  ",2020-12-03T17:47:01
"Дмитрий Менделеев был агентом разведки? А князь Петр Вяземский? Может, географ Николай Пржевальский? Глава Службы внешней разведки Сергей Нарышкин уверен, что были.   Антон Баев разобрался в многочисленных странных исторических и политических гипотезах, которые строит глава СВР  ",2020-12-03T18:01:41
"Еще один арест по делу о госизмене — теперь суд арестовал гражданина России Анатолия Губанова. «Интерфакс» сообщает, что это может быть преподаватель МФТИ  ",2020-12-03T18:11:09
